Type,Name,Book,Page,Type,Date,StreetNum,Neighborhood,Town,Address,GoogleMapsURL,GooglePlaceID,Latitude,Longitude
GT,REDFIN MORTGAGE LLC,75292,86,MORTGAGE,8/4/2020,11 UPLANDS RD,,LITTLETON,"11 Uplands Road, Littleton, MA 01460-1117, USA",https://www.google.com/maps/search/?api=1&query=42.5452066%2C-71.5018698&zoom=18&query_place_id=ChIJQ_Ig8LWV44kRyLkIGvwKzhI,ChIJQ_Ig8LWV44kRyLkIGvwKzhI,42.5452066,-71.5018698
GT,REDFIN MORTGAGE LLC,75499,563,MORTGAGE,8/31/2020,29 WESLEY ST,,SOMERVILLE,"29 Wesley Street, Somerville, MA 02145-3011, USA",https://www.google.com/maps/search/?api=1&query=42.3879805%2C-71.0905827&zoom=18&query_place_id=ChIJ11oykNFw44kRcE6A4OogkHo,ChIJ11oykNFw44kRcE6A4OogkHo,42.3879805,-71.0905827
GT,REDFIN MORTGAGE LLC,75561,400,MORTGAGE,9/8/2020,2 RICHARDSON RD,,BURLINGTON,"2 Richardson Road, Burlington, MA 01803-4805, USA",https://www.google.com/maps/search/?api=1&query=42.4909923%2C-71.1769751&zoom=18&query_place_id=ChIJt9m103Z144kRD4zbsdYDiko,ChIJt9m103Z144kRD4zbsdYDiko,42.4909923,-71.1769751
GT,REDFIN MORTGAGE LLC,75703,83,MORTGAGE,9/24/2020,10 CAMPBELL PK,UNIT 10,SOMERVILLE,"10 Campbell Park, Somerville, MA 02144-2720, USA",https://www.google.com/maps/search/?api=1&query=42.3964485%2C-71.1263536&zoom=18&query_place_id=ChIJR-4gWxl344kRpt-YbHIhDP4,ChIJR-4gWxl344kRpt-YbHIhDP4,42.3964485,-71.1263536
GT,REDFIN MORTGAGE LLC,75720,362,MORTGAGE,9/25/2020,28 LARCRIDGE LN,,ASHLAND,"28 Larcridge Lane, Ashland, MA 01721-2231, USA",https://www.google.com/maps/search/?api=1&query=42.2436826%2C-71.4550336&zoom=18&query_place_id=ChIJEfn9GGp25IkR0SwMN8axc8c,ChIJEfn9GGp25IkR0SwMN8axc8c,42.2436826,-71.4550336
GT,REDFIN MORTGAGE LLC,75735,538,MORTGAGE,9/28/2020,148 RUSSELL ST,,LITTLETON,"148 Russell Street, Littleton, MA 01460-6246, USA",https://www.google.com/maps/search/?api=1&query=42.5483169%2C-71.4875238&zoom=18&query_place_id=ChIJFaxBntqV44kRdWXToWA5Pn8,ChIJFaxBntqV44kRdWXToWA5Pn8,42.5483169,-71.4875238
GT,REDFIN MORTGAGE LLC,75746,453,MORTGAGE,9/29/2020,397 GREAT RD,UNIT 6,ACTON,"397 Great Road, Acton, MA 01720-4021, USA",https://www.google.com/maps/search/?api=1&query=42.5088814%2C-71.419793&zoom=18&query_place_id=ChIJhQQ0cRiX44kRp1RAqWzRNqs,ChIJhQQ0cRiX44kRp1RAqWzRNqs,42.5088814,-71.419793
GT,REDFIN MORTGAGE LLC,75858,25,MORTGAGE,10/9/2020,44 BRUNSWICK PK,,MELROSE,"44 Brunswick Park, Melrose, MA 02176-1738, USA",https://www.google.com/maps/search/?api=1&query=42.4665516%2C-71.0714816&zoom=18&query_place_id=ChIJR9pTTqBz44kRBPbC98RfhUs,ChIJR9pTTqBz44kRBPbC98RfhUs,42.4665516,-71.0714816
GT,REDFIN MORTGAGE LLC,75907,63,MORTGAGE,10/16/2020,641 MARTINS POND RD,,GROTON,"641 Martins Pond Road, Groton, MA 01450-1426, USA",https://www.google.com/maps/search/?api=1&query=42.6255455%2C-71.5352929&zoom=18&query_place_id=ChIJ42gLOAa_44kRpnnDInrOUWo,ChIJ42gLOAa_44kRpnnDInrOUWo,42.6255455,-71.5352929
GT,REDFIN MORTGAGE LLC,75976,42,MORTGAGE,10/26/2020,63 COTTAGE ST,UNIT 5,NEWTON,"63 Cottage Street, Newton, MA 02464-1246, USA",https://www.google.com/maps/search/?api=1&query=42.3140103%2C-71.2192001&zoom=18&query_place_id=ChIJJ8C12DyC44kRCPXCu2Zkx1A,ChIJJ8C12DyC44kRCPXCu2Zkx1A,42.3140103,-71.2192001
GT,REDFIN MORTGAGE LLC,76059,162,MORTGAGE,11/2/2020,269 GREEN ST,,STONEHAM,"269 Green Street, Stoneham, MA 02180-1372, USA",https://www.google.com/maps/search/?api=1&query=42.4895718%2C-71.0845232&zoom=18&query_place_id=ChIJNWECHWhz44kR6cONRkFW80I,ChIJNWECHWhz44kR6cONRkFW80I,42.4895718,-71.0845232
GT,REDFIN MORTGAGE LLC,76385,72,MORTGAGE,12/9/2020,230 MARTINS LNDG,UNIT 4402 BLDG 4,NORTH READING,"230 Martins Landing, North Reading, MA 01864-2349, USA",https://www.google.com/maps/search/?api=1&query=42.5823541%2C-71.1292914&zoom=18&query_place_id=ChIJ3URt0sQL44kR49eCQS5OJFU,ChIJ3URt0sQL44kR49eCQS5OJFU,42.5823541,-71.1292914
GT,REDFIN MORTGAGE LLC,76421,193,MORTGAGE,12/14/2020,225 LYNN FELLS PKW,,MELROSE,"225 Lynn Fells Parkway, Melrose, MA 02176-1744, USA",https://www.google.com/maps/search/?api=1&query=42.4626357%2C-71.0715485&zoom=18&query_place_id=ChIJLwaOOKJz44kRmrhu3a2D3Pk,ChIJLwaOOKJz44kRmrhu3a2D3Pk,42.4626357,-71.0715485
GT,REDFIN MORTGAGE LLC,76551,471,MORTGAGE,12/28/2020,4 LEMAN LN,UNIT 2D,HOPKINTON,"4 Leman Lane, Hopkinton, MA 01748-1650, USA",https://www.google.com/maps/search/?api=1&query=42.2205803%2C-71.5406379&zoom=18&query_place_id=ChIJ6SCJuJN05IkRUXdFHvwlqwo,ChIJ6SCJuJN05IkRUXdFHvwlqwo,42.2205803,-71.5406379
GT,REDFIN MORTGAGE LLC,76578,475,MORTGAGE,12/30/2020,66 AVON ST,,SOMERVILLE,"66 Avon Street, Somerville, MA 02143-1602, USA",https://www.google.com/maps/search/?api=1&query=42.3861072%2C-71.103599&zoom=18&query_place_id=ChIJuZlAfzF344kR3s6VHcgtyFw,ChIJuZlAfzF344kR3s6VHcgtyFw,42.3861072,-71.103599
GT,REDFIN MORTGAGE LLC,76583,57,MORTGAGE,12/30/2020,19 DAVIS RD,UNIT C-12,ACTON,"19 Davis Road, Acton, MA 01720-4743, USA",https://www.google.com/maps/search/?api=1&query=42.4995225%2C-71.4147117&zoom=18&query_place_id=ChIJO2ZsXjqX44kRyCPaFFh6jHY,ChIJO2ZsXjqX44kRyCPaFFh6jHY,42.4995225,-71.4147117
GT,REDFIN MORTGAGE LLC,76599,326,MORTGAGE,12/31/2020,5 WILLIAM ST,,BEDFORD,"5 William Street, Bedford, MA 01730-1532, USA",https://www.google.com/maps/search/?api=1&query=42.4946678%2C-71.3077265&zoom=18&query_place_id=ChIJHbRKKTyZ44kRtnXqCfQ9lac,ChIJHbRKKTyZ44kRtnXqCfQ9lac,42.4946678,-71.3077265
GT,REDFIN MORTGAGE LLC,76692,308,MORTGAGE,1/14/2021,154 RED ACRE RD,,STOW,"154 Red Acre Road, Stow, MA 01775-1138, USA",https://www.google.com/maps/search/?api=1&query=42.4425491%2C-71.4799566&zoom=18&query_place_id=ChIJxfH8KSCS44kRu4tgNiVAIVg,ChIJxfH8KSCS44kRu4tgNiVAIVg,42.4425491,-71.4799566
GT,REDFIN MORTGAGE LLC,76834,420,MORTGAGE,1/29/2021,44 POND VIEW RD,,HOLLISTON,"44 Pond View Road, Holliston, MA 01746-3400, USA",https://www.google.com/maps/search/?api=1&query=42.1734048%2C-71.4799104&zoom=18&query_place_id=ChIJebFCB99z5IkRVDu0hMQBnsQ,ChIJebFCB99z5IkRVDu0hMQBnsQ,42.1734048,-71.4799104
GT,REDFIN MORTGAGE LLC,77392,102,MORTGAGE,3/31/2021,8 BROWNLEA RD,,FRAMINGHAM,"8 Brownlea Road, Framingham, MA 01701-4254, USA",https://www.google.com/maps/search/?api=1&query=42.3175178%2C-71.3901892&zoom=18&query_place_id=ChIJe5r3kaOI44kRG1BoZsi0N68,ChIJe5r3kaOI44kRG1BoZsi0N68,42.3175178,-71.3901892
GT,REDFIN MORTGAGE LLC,77434,138,MORTGAGE,4/5/2021,147 SPECTACLE POND RD,,LITTLETON,"147 Spectacle Pond Road, Littleton, MA 01460-1110, USA",https://www.google.com/maps/search/?api=1&query=42.5621376%2C-71.507931&zoom=18&query_place_id=ChIJdwz7EpaV44kRNJ7c8Q7kFJ0,ChIJdwz7EpaV44kRNJ7c8Q7kFJ0,42.5621376,-71.507931
GT,REDFIN MORTGAGE LLC,77463,530,MORTGAGE,4/8/2021,279 W CENTRAL ST,UNIT B,NATICK,"279 West Central Street, Natick, MA 01760-3719, USA",https://www.google.com/maps/search/?api=1&query=42.2818846%2C-71.3934863&zoom=18&query_place_id=ChIJV-8vxXGI44kR186R0IUjQ2c,ChIJV-8vxXGI44kR186R0IUjQ2c,42.2818846,-71.3934863
GT,REDFIN MORTGAGE LLC,77559,139,MORTGAGE,4/21/2021,60A LAKE ST,UNIT 60A,WINCHESTER,"60A Lake Street, Winchester, MA 01890-1846, USA",https://www.google.com/maps/search/?api=1&query=42.4558906%2C-71.1413345&zoom=18&query_place_id=ChIJxYu0mzN044kRu7Ri0d9tBvQ,ChIJxYu0mzN044kRu7Ri0d9tBvQ,42.4558906,-71.1413345
GT,REDFIN MORTGAGE LLC,77824,176,MORTGAGE,5/20/2021,157 FRANKLIN ST,UNIT I C-3,STONEHAM,"157 Franklin Street, Stoneham, MA 02180-1543, USA",https://www.google.com/maps/search/?api=1&query=42.4749502%2C-71.087026&zoom=18&query_place_id=ChIJaxaNlHlz44kRQSbnVIwu-eg,ChIJaxaNlHlz44kRQSbnVIwu-eg,42.4749502,-71.087026
GT,REDFIN MORTGAGE LLC,77945,526,MORTGAGE,6/4/2021,90 INMAN ST,UNIT 4,CAMBRIDGE,"90 Inman Street, Cambridge, MA 02139-1260, USA",https://www.google.com/maps/search/?api=1&query=42.371444%2C-71.1017758&zoom=18&query_place_id=ChIJUWSetU1344kRUTHNRBe3ACM,ChIJUWSetU1344kRUTHNRBe3ACM,42.371444,-71.1017758
GT,REDFIN MORTGAGE LLC,78021,33,MORTGAGE,6/15/2021,216 NEWTONVILLE AVE,UNIT 216,NEWTON,"216 Newtonville Avenue, Newton, MA 02458-1844, USA",https://www.google.com/maps/search/?api=1&query=42.352792%2C-71.1959231&zoom=18&query_place_id=ChIJpctbjp6C44kR5SfijeSxTIg,ChIJpctbjp6C44kR5SfijeSxTIg,42.352792,-71.1959231
GT,REDFIN MORTGAGE LLC,78052,159,MORTGAGE,6/18/2021,184 MAIN ST,UNIT 1,ACTON,"184 Main Street, Acton, MA 01720-3617, USA",https://www.google.com/maps/search/?api=1&query=42.4653584%2C-71.4567813&zoom=18&query_place_id=ChIJX0rgV3KR44kROmRP2hvgTlk,ChIJX0rgV3KR44kROmRP2hvgTlk,42.4653584,-71.4567813
GT,REDFIN MORTGAGE LLC,78105,176,MORTGAGE,6/25/2021,,SEE DOC,ASHLAND,"Ashland, MA, USA",https://www.google.com/maps/search/?api=1&query=42.2612067%2C-71.4633956&zoom=18&query_place_id=ChIJ00HFB4eK44kRm0SQRdnDwwE,ChIJ00HFB4eK44kRm0SQRdnDwwE,42.2612067,-71.4633956
GT,REDFIN MORTGAGE LLC,78105,176,MORTGAGE,6/25/2021,439 CAPTAIN EAMES CIR,UNIT 27C,ASHLAND,"439 Captain Eames Circle, Ashland, MA 01721-3920, USA",https://www.google.com/maps/search/?api=1&query=42.252082%2C-71.4393645&zoom=18&query_place_id=ChIJ1-z9-jB25IkR5WQON30ufrc,ChIJ1-z9-jB25IkR5WQON30ufrc,42.252082,-71.4393645
GT,REDFIN MORTGAGE LLC,78105,176,MORTGAGE,6/25/2021,439 CAPTAIN EAMES CIR,UNIT 27C,ASHLAND,"439 Captain Eames Circle, Ashland, MA 01721-3920, USA",https://www.google.com/maps/search/?api=1&query=42.252082%2C-71.4393645&zoom=18&query_place_id=ChIJ1-z9-jB25IkR5WQON30ufrc,ChIJ1-z9-jB25IkR5WQON30ufrc,42.252082,-71.4393645
GT,REDFIN MORTGAGE LLC,78105,176,MORTGAGE,6/25/2021,439 CAPTAIN EAMES CIR,UNIT C BLG 27,ASHLAND,"439 Captain Eames Circle, Ashland, MA 01721-3920, USA",https://www.google.com/maps/search/?api=1&query=42.252082%2C-71.4393645&zoom=18&query_place_id=ChIJ1-z9-jB25IkR5WQON30ufrc,ChIJ1-z9-jB25IkR5WQON30ufrc,42.252082,-71.4393645
GT,REDFIN MORTGAGE LLC,78256,531,MORTGAGE,7/16/2021,46 MICKELSON LN,UNIT 4,BEDFORD,"46 Mickelson Lane, Bedford, MA 01730-1133, USA",https://www.google.com/maps/search/?api=1&query=42.5017948%2C-71.2767492&zoom=18&query_place_id=ChIJ03fmltee44kRgKNxvUQ_ylo,ChIJ03fmltee44kRgKNxvUQ_ylo,42.5017948,-71.2767492
GT,REDFIN MORTGAGE LLC,78436,36,MORTGAGE,8/9/2021,64 DERBY ST,UNIT 4,SOMERVILLE,"64 Derby Street, Somerville, MA 02145-1937, USA",https://www.google.com/maps/search/?api=1&query=42.394445%2C-71.0910377&zoom=18&query_place_id=ChIJz_ppcdZw44kRLzalcSjC-lk,ChIJz_ppcdZw44kRLzalcSjC-lk,42.394445,-71.0910377
GT,REDFIN MORTGAGE LLC,78462,543,MORTGAGE,8/12/2021,73 SOUTH ST,UNIT 1,WALTHAM,"73 South Street, Waltham, MA 02453-3533, USA",https://www.google.com/maps/search/?api=1&query=42.3732956%2C-71.2503682&zoom=18&query_place_id=ChIJeWbGISWD44kRO4CZ8iU88ZQ,ChIJeWbGISWD44kRO4CZ8iU88ZQ,42.3732956,-71.2503682
GT,REDFIN MORTGAGE LLC,78500,37,MORTGAGE,8/18/2021,19 ORANGE ST,UNIT 1,WALTHAM,"19 Orange Street, Waltham, MA 02453-3919, USA",https://www.google.com/maps/search/?api=1&query=42.3640752%2C-71.2429469&zoom=18&query_place_id=ChIJNSHsdx-D44kRUlYjRvGjAjc,ChIJNSHsdx-D44kRUlYjRvGjAjc,42.3640752,-71.2429469
GT,REDFIN MORTGAGE LLC,78639,32,MORTGAGE,9/7/2021,2 FRONT ST,UNIT 1,NATICK,"2 Front Street, Natick, MA 01760-6019, USA",https://www.google.com/maps/search/?api=1&query=42.2769647%2C-71.3139055&zoom=18&query_place_id=ChIJVy8cKh-H44kRP43OZjTNVKc,ChIJVy8cKh-H44kRP43OZjTNVKc,42.2769647,-71.3139055
GT,REDFIN MORTGAGE LLC,78698,580,MORTGAGE,9/15/2021,8 GLENWOOD ST,,MALDEN,"8 Glenwood Street, Malden, MA 02148-1314, USA",https://www.google.com/maps/search/?api=1&query=42.4349381%2C-71.0724125&zoom=18&query_place_id=ChIJZQPeDd5z44kRi_CS84jNgf4,ChIJZQPeDd5z44kRi_CS84jNgf4,42.4349381,-71.0724125
GT,REDFIN MORTGAGE LLC,78756,52,MORTGAGE,9/22/2021,24 WILSON DR,UNIT 24,FRAMINGHAM,"24 Wilson Drive, Framingham, MA 01702-6544, USA",https://www.google.com/maps/search/?api=1&query=42.2861878%2C-71.4029713&zoom=18&query_place_id=ChIJ7a6o1gqJ44kR1z5QnBgsC-A,ChIJ7a6o1gqJ44kR1z5QnBgsC-A,42.2861878,-71.4029713
GT,REDFIN MORTGAGE LLC,78763,319,MORTGAGE,9/23/2021,152 FLAVELL RD,,GROTON,"152 Flavell Road, Groton, MA 01450-1535, USA",https://www.google.com/maps/search/?api=1&query=42.613361%2C-71.5035899&zoom=18&query_place_id=ChIJr5rTZV6-44kR-JP9m007KzQ,ChIJr5rTZV6-44kR-JP9m007KzQ,42.613361,-71.5035899
GT,REDFIN MORTGAGE LLC,78784,441,MORTGAGE,9/27/2021,1 BAKER WAY,,WOBURN,"1 Baker Way, Woburn, MA 01801-4575, USA",https://www.google.com/maps/search/?api=1&query=42.4744122%2C-71.1229395&zoom=18&query_place_id=ChIJ_SLNSF5044kRKwL5cR5sJwI,ChIJ_SLNSF5044kRKwL5cR5sJwI,42.4744122,-71.1229395
GT,REDFIN MORTGAGE LLC,78848,45,MORTGAGE,10/5/2021,45 OLIVER ST,,SOMERVILLE,"45 Oliver Street, Somerville, MA 02145-4127, USA",https://www.google.com/maps/search/?api=1&query=42.3840102%2C-71.0878212&zoom=18&query_place_id=ChIJVXyxr89w44kRv6J5UDGR_ig,ChIJVXyxr89w44kRv6J5UDGR_ig,42.3840102,-71.0878212
GT,REDFIN MORTGAGE LLC,79026,84,MORTGAGE,10/29/2021,105 FIFER LN,UNIT 105,LEXINGTON,"105 Fifer Lane, Lexington, MA 02420-1229, USA",https://www.google.com/maps/search/?api=1&query=42.4807381%2C-71.2435964&zoom=18&query_place_id=ChIJuS16-vSe44kRlGkok6IMM0o,ChIJuS16-vSe44kRlGkok6IMM0o,42.4807381,-71.2435964
GT,REDFIN MORTGAGE LLC,79060,573,MORTGAGE,11/2/2021,32 BROWN ST,UNIT 32,MAYNARD,"32 Brown Street, Maynard, MA 01754-1230, USA",https://www.google.com/maps/search/?api=1&query=42.4405978%2C-71.452153&zoom=18&query_place_id=ChIJEdTOTL6R44kRMkh-PXRIbX0,ChIJEdTOTL6R44kRMkh-PXRIbX0,42.4405978,-71.452153
GT,REDFIN MORTGAGE LLC,79144,181,MORTGAGE,11/15/2021,23 OAK KNOLL,UNIT 23,ARLINGTON,"23 Oak Knoll, Arlington, MA 02476-6407, USA",https://www.google.com/maps/search/?api=1&query=42.4135185%2C-71.1579963&zoom=18&query_place_id=ChIJM_LPPk5244kRrAyznFBKRuM,ChIJM_LPPk5244kRrAyznFBKRuM,42.4135185,-71.1579963
GT,REDFIN MORTGAGE LLC,79176,485,MORTGAGE,11/18/2021,784 BROADWAY,,EVERETT,"784 Broadway, Everett, MA 02149-4046, USA",https://www.google.com/maps/search/?api=1&query=42.4169968%2C-71.0469355&zoom=18&query_place_id=ChIJD9MI1YJx44kRJeDJty3n7Cw,ChIJD9MI1YJx44kRJeDJty3n7Cw,42.4169968,-71.0469355
GT,REDFIN MORTGAGE LLC,79221,539,MORTGAGE,11/24/2021,40 HURLCROFT AVE,UNIT 2,MEDFORD,"40 Hurlcroft Avenue, Medford, MA 02155-2810, USA",https://www.google.com/maps/search/?api=1&query=42.4191097%2C-71.0881757&zoom=18&query_place_id=ChIJj67g1Ehx44kRIQjuJw_v_ss,ChIJj67g1Ehx44kRIQjuJw_v_ss,42.4191097,-71.0881757
GT,REDFIN MORTGAGE LLC,79223,331,MORTGAGE,11/24/2021,33 PINE RIDGE RD,,WAYLAND,"33 Pine Ridge Road, Wayland, MA 01778-4116, USA",https://www.google.com/maps/search/?api=1&query=42.3338314%2C-71.3742258&zoom=18&query_place_id=ChIJqVTub_yF44kRPL6C_TvRPZY,ChIJqVTub_yF44kRPL6C_TvRPZY,42.3338314,-71.3742258
GT,REDFIN MORTGAGE LLC,79263,302,MORTGAGE,12/1/2021,64 WALNUT ST,,WATERTOWN,"64 Walnut Street, Watertown, MA 02472-4028, USA",https://www.google.com/maps/search/?api=1&query=42.3672739%2C-71.1720196&zoom=18&query_place_id=ChIJ7_1Z0R5444kR24j-Sb7FWr4,ChIJ7_1Z0R5444kR24j-Sb7FWr4,42.3672739,-71.1720196
GT,REDFIN MORTGAGE LLC,79277,280,MORTGAGE,12/3/2021,19 CAROLINA ST,,MEDFORD,"19 Carolina Street, Medford, MA 02155-4806, USA",https://www.google.com/maps/search/?api=1&query=42.413329%2C-71.0957391&zoom=18&query_place_id=ChIJtb4n4DRx44kRk0EZqM2Azfc,ChIJtb4n4DRx44kRk0EZqM2Azfc,42.413329,-71.0957391
GT,REDFIN MORTGAGE LLC,79325,99,MORTGAGE,12/10/2021,15 LOWELL ST PL,,ARLINGTON,"15 Lowell Street Place, Arlington, MA 02474-2726, USA",https://www.google.com/maps/search/?api=1&query=42.4257132%2C-71.1838638&zoom=18&query_place_id=ChIJpb1IeSR244kRKFBjAKP8MK4,ChIJpb1IeSR244kRKFBjAKP8MK4,42.4257132,-71.1838638
GT,REDFIN MORTGAGE LLC,79339,179,MORTGAGE,12/13/2021,31 ADAMS ST,UNIT 1,SOMERVILLE,"31 Adams Street, Somerville, MA 02145-2673, USA",https://www.google.com/maps/search/?api=1&query=42.394164%2C-71.1003076&zoom=18&query_place_id=ChIJ9ZCfoCt344kRZqkfGLr2u9M,ChIJ9ZCfoCt344kRZqkfGLr2u9M,42.394164,-71.1003076
GT,REDFIN MORTGAGE LLC,79356,576,MORTGAGE,12/15/2021,102 ICE HOUSE LDG,UNIT 11B,MARLBORO,"102 Ice House Landing LDG, Marlborough, MA 01752-1828, USA",https://www.google.com/maps/search/?api=1&query=42.3429642%2C-71.5695731&zoom=18&query_place_id=ChIJkR_MeDWL44kRdgWoGELAnWA,ChIJkR_MeDWL44kRdgWoGELAnWA,42.3429642,-71.5695731
GT,REDFIN MORTGAGE LLC,79407,430,MORTGAGE,12/22/2021,855 MAIN ST,UNIT 203,WOBURN,"855 Main Street, Woburn, MA 01801-1897, USA",https://www.google.com/maps/search/?api=1&query=42.5045015%2C-71.1576914&zoom=18&query_place_id=ChIJmWR_Jz1144kR20BncJpyMRE,ChIJmWR_Jz1144kR20BncJpyMRE,42.5045015,-71.1576914
GT,REDFIN MORTGAGE LLC,79500,331,MORTGAGE,1/7/2022,59 MYRTLE ST,UNIT 4,WALTHAM,"59 Myrtle Street, Waltham, MA 02453-0579, USA",https://www.google.com/maps/search/?api=1&query=42.3659019%2C-71.2351931&zoom=18&query_place_id=ChIJD_VNit6C44kRrAJVjC8wIJ8,ChIJD_VNit6C44kRrAJVjC8wIJ8,42.3659019,-71.2351931
GT,REDFIN MORTGAGE LLC,79903,579,MORTGAGE,3/30/2022,219 WOODLAND ST,,HOLLISTON,"219 Woodland Street, Holliston, MA 01746-1821, USA",https://www.google.com/maps/search/?api=1&query=42.207181%2C-71.4198016&zoom=18&query_place_id=ChIJTdo-uRl35IkRci_rwm55eBE,ChIJTdo-uRl35IkRci_rwm55eBE,42.207181,-71.4198016
GT,REDFIN MROTGAGE LLC,80049,161,MORTGAGE,4/29/2022,9 MOODY AVE,,EVERETT,"9 Moody Avenue, Everett, MA 02149-1511, USA",https://www.google.com/maps/search/?api=1&query=42.4176561%2C-71.0532135&zoom=18&query_place_id=ChIJG3ULfHdx44kRvraUWo-xgsg,ChIJG3ULfHdx44kRvraUWo-xgsg,42.4176561,-71.0532135
GT,REDFIN NOW BORROWER LLC,79140,29,DEED,11/15/2021,260 CAPTAIN EAMES CIR,UNIT 24D,ASHLAND,"260 Captain Eames Circle, Ashland, MA 01721-1985, USA",https://www.google.com/maps/search/?api=1&query=42.2508055%2C-71.4385941&zoom=18&query_place_id=ChIJXVXlJjF25IkRMeLpimFoei0,ChIJXVXlJjF25IkRMeLpimFoei0,42.2508055,-71.4385941
GT,REDFINNOW BORROWER LLC,78304,322,DEED,7/22/2021,153 BRATTLE ST,,ARLINGTON,"153 Brattle Street, Arlington, MA 02474-2122, USA",https://www.google.com/maps/search/?api=1&query=42.4245422%2C-71.1629107&zoom=18&query_place_id=ChIJy36LfkF244kRpG8Kv_TMfPw,ChIJy36LfkF244kRpG8Kv_TMfPw,42.4245422,-71.1629107
GT,REDFINNOW BORROWER LLC,78494,216,DEED,8/18/2021,66 SYLVAN ST,UNIT 66,MELROSE,"66 Sylvan Street, Melrose, MA 02176-5318, USA",https://www.google.com/maps/search/?api=1&query=42.4457197%2C-71.0653995&zoom=18&query_place_id=ChIJpQzO5MZz44kRJ0x6Y1aH3Eo,ChIJpQzO5MZz44kRJ0x6Y1aH3Eo,42.4457197,-71.0653995
GT,REDFINNOW BORROWER LLC,78681,66,DEED,9/13/2021,17 CHESTER AVE,,WOBURN,"17 Chester Avenue, Woburn, MA 01801-1652, USA",https://www.google.com/maps/search/?api=1&query=42.5126711%2C-71.154833&zoom=18&query_place_id=ChIJa4zluy9144kRzKUZVdivnH0,ChIJa4zluy9144kRzKUZVdivnH0,42.5126711,-71.154833
GT,REDFINNOW BORROWER LLC,78883,165,DEED,10/12/2021,22 LEOPOLD ST,,BURLINGTON,"22 Leopold Street, Burlington, MA 01803-2506, USA",https://www.google.com/maps/search/?api=1&query=42.5115474%2C-71.2045204&zoom=18&query_place_id=ChIJwXUYdOif44kRCVBayUGgvYE,ChIJwXUYdOif44kRCVBayUGgvYE,42.5115474,-71.2045204
GT,REDFINNOW BORROWER LLC,78943,352,DEED,10/19/2021,11 NEWCOMB ST,,MEDFORD,"11 Newcomb Street, Medford, MA 02155-3906, USA",https://www.google.com/maps/search/?api=1&query=42.4179275%2C-71.0997467&zoom=18&query_place_id=ChIJ79tjDrV244kRSbbNtmF8T8c,ChIJ79tjDrV244kRSbbNtmF8T8c,42.4179275,-71.0997467
GR,REDFINNOW BORROWER LLC,79044,472,DEED,11/1/2021,153 BRATTLE ST,,ARLINGTON,"153 Brattle Street, Arlington, MA 02474-2122, USA",https://www.google.com/maps/search/?api=1&query=42.4245422%2C-71.1629107&zoom=18&query_place_id=ChIJy36LfkF244kRpG8Kv_TMfPw,ChIJy36LfkF244kRpG8Kv_TMfPw,42.4245422,-71.1629107
GT,REDFINNOW BORROWER LLC,79247,330,DEED,11/30/2021,13 TAMARACK RD,,NATICK,"13 Tamarack Road, Natick, MA 01760-3045, USA",https://www.google.com/maps/search/?api=1&query=42.2834742%2C-71.3949216&zoom=18&query_place_id=ChIJIwdH0m-I44kRAfP08yMCkW4,ChIJIwdH0m-I44kRAfP08yMCkW4,42.2834742,-71.3949216
GR,REDFINNOW BORROWER LLC,79522,261,DEED,1/12/2022,17 CHESTER AVE,,WOBURN,"17 Chester Avenue, Woburn, MA 01801-1652, USA",https://www.google.com/maps/search/?api=1&query=42.5126711%2C-71.154833&zoom=18&query_place_id=ChIJa4zluy9144kRzKUZVdivnH0,ChIJa4zluy9144kRzKUZVdivnH0,42.5126711,-71.154833
GT,REDFINNOW BORROWER LLC,79580,97,DEED,1/24/2022,28 DUGGAN RD,,ACTON,"28 Duggan Road, Acton, MA 01720-2037, USA",https://www.google.com/maps/search/?api=1&query=42.4616393%2C-71.4867275&zoom=18&query_place_id=ChIJLyjFIy2S44kRmklkStmBK1Y,ChIJLyjFIy2S44kRmklkStmBK1Y,42.4616393,-71.4867275
GR,REDFINNOW BORROWER LLC,79747,309,DEED,2/28/2022,11 NEWCOMB ST,,MEDFORD,"11 Newcomb Street, Medford, MA 02155-3906, USA",https://www.google.com/maps/search/?api=1&query=42.4179275%2C-71.0997467&zoom=18&query_place_id=ChIJ79tjDrV244kRSbbNtmF8T8c,ChIJ79tjDrV244kRSbbNtmF8T8c,42.4179275,-71.0997467
GR,REDFINNOW BORROWER LLC,79898,202,DEED,3/30/2022,22 LEOPOLD ST,,BURLINGTON,"22 Leopold Street, Burlington, MA 01803-2506, USA",https://www.google.com/maps/search/?api=1&query=42.5115474%2C-71.2045204&zoom=18&query_place_id=ChIJwXUYdOif44kRCVBayUGgvYE,ChIJwXUYdOif44kRCVBayUGgvYE,42.5115474,-71.2045204
GR,REDFINNOW BORROWER LLC,79904,129,DEED,3/30/2022,13 TAMARACK RD,,NATICK,"13 Tamarack Road, Natick, MA 01760-3045, USA",https://www.google.com/maps/search/?api=1&query=42.2834742%2C-71.3949216&zoom=18&query_place_id=ChIJIwdH0m-I44kRAfP08yMCkW4,ChIJIwdH0m-I44kRAfP08yMCkW4,42.2834742,-71.3949216
